ReferenceDate,GeographyLevel,GeographyHierarchy,Limit,SurveyID
2020-01-01,271,american indian area/alaska native area/hawaiian home land› state (or part)› county (or part)› county subdivision (or part),,DECENNIALDHC2020
2020-01-01,272,american indian area/alaska native area (reservation or statistical entity only)› state (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,273,american indian area/alaska native area/hawaiian home land› state (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHC2020
2020-01-01,274,american indian area (off-reservation trust land only)/hawaiian home land› state (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,275,american indian area/alaska native area (reservation or statistical entity only)› state (or part)› county (or part)› county subdivision (or part),,DECENNIALDHC2020
2020-01-01,276,american indian area/alaska native area (reservation or statistical entity only)› state (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHC2020
2020-01-01,277,american indian area (off-reservation trust land only)/hawaiian home land› state (or part)› county (or part)› county subdivision (or part),,DECENNIALDHC2020
2020-01-01,278,american indian area (off-reservation trust land only)/hawaiian home land› state (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHC2020
2020-01-01,280,state› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALDHC2020
2020-01-01,281,state› american indian area/alaska native area/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALDHC2020
2020-01-01,282,state› american indian area/alaska native area/hawaiian home land (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,283,state› american indian area/alaska native area (reservation or statistical entity only) (or part),,DECENNIALDHC2020
2020-01-01,284,state› american indian area/alaska native area (reservation or statistical entity only) (or part)› tribal subdivision/remainder (or part),,DECENNIALDHC2020
2020-01-01,285,state› american indian area/alaska native area (reservation or statistical entity only) (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,286,state› american indian area (off-reservation trust land only)/hawaiian home land (or part),,DECENNIALDHC2020
2020-01-01,287,state› american indian area (off-reservation trust land only)/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALDHC2020
2020-01-01,288,state› american indian area (off-reservation trust land only)/hawaiian home land (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,290,american indian area/alaska native area/hawaiian home land› tribal subdivision/remainder› state (or part),,DECENNIALDHC2020
2020-01-01,291,american indian area/alaska native area (reservation or statistical entity only)› tribal census tract (or part),,DECENNIALDHC2020
2020-01-01,292,american indian area (off-reservation trust land only)/hawaiian home land› tribal census tract (or part),,DECENNIALDHC2020
2020-01-01,293,american indian area/alaska native area (reservation or statistical entity only)› tribal census tract (or part)› tribal block group (or part),,DECENNIALDHC2020
2020-01-01,294,american indian area (off-reservation trust land only)/hawaiian home land› tribal census tract (or part)› tribal block group (or part),,DECENNIALDHC2020
2020-01-01,310,metropolitan statistical area/micropolitan statistical area,,DECENNIALDHC2020
2020-01-01,311,metropolitan statistical area/micropolitan statistical area› state (or part),,DECENNIALDHC2020
2020-01-01,312,metropolitan statistical area/micropolitan statistical area› state (or part)› principal city (or part),,DECENNIALDHC2020
2020-01-01,313,metropolitan statistical area/micropolitan statistical area› state (or part)› county,,DECENNIALDHC2020
2020-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,DECENNIALDHC2020
2020-01-01,315,metropolitan statistical area/micropolitan statistical area› metropolitan division› state (or part),,DECENNIALDHC2020
2020-01-01,316,metropolitan statistical area/micropolitan statistical area› metropolitan division› state (or part)› county,,DECENNIALDHC2020
2020-01-01,320,state› metropolitan statistical area/micropolitan statistical area (or part),,DECENNIALDHC2020
2020-01-01,321,state› metropolitan statistical area/micropolitan statistical area (or part)› principal city (or part),,DECENNIALDHC2020
2020-01-01,322,state› metropolitan statistical area/micropolitan statistical area (or part)› county,,DECENNIALDHC2020
2020-01-01,323,state› metropolitan statistical area/micropolitan statistical area (or part)› metropolitan division (or part),,DECENNIALDHC2020
2020-01-01,324,state› metropolitan statistical area/micropolitan statistical area (or part)› metropolitan division (or part)› county,,DECENNIALDHC2020
2020-01-01,330,combined statistical area,,DECENNIALDHC2020
2020-01-01,331,combined statistical area› state (or part),,DECENNIALDHC2020
2020-01-01,332,combined statistical area› metropolitan statistical area/micropolitan statistical area,,DECENNIALDHC2020
2020-01-01,333,combined statistical area› metropolitan statistical area/micropolitan statistical area› state (or part),,DECENNIALDHC2020
2020-01-01,335,combined new england city and town area,,DECENNIALDHC2020
2020-01-01,336,combined new england city and town area› state (or part),,DECENNIALDHC2020
2020-01-01,337,combined new england city and town area› new england city and town area,,DECENNIALDHC2020
2020-01-01,338,combined new england city and town area› new england city and town area› state (or part),,DECENNIALDHC2020
2020-01-01,340,state› combined statistical area (or part),,DECENNIALDHC2020
2020-01-01,341,state› combined statistical area (or part)› metropolitan statistical area/micropolitan statistical area (or part),,DECENNIALDHC2020
2020-01-01,345,state› combined new england city and town area (or part),,DECENNIALDHC2020
2020-01-01,346,state› combined new england city and town area (or part)› new england city and town area (or part),,DECENNIALDHC2020
2020-01-01,350,new england city and town area,,DECENNIALDHC2020
2020-01-01,351,new england city and town area› state (or part),,DECENNIALDHC2020
2020-01-01,352,new england city and town area› state (or part)› principal city,,DECENNIALDHC2020
2020-01-01,353,new england city and town area› state (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,354,new england city and town area› state (or part)› county (or part)› county subdivision,,DECENNIALDHC2020
2020-01-01,355,new england city and town area› necta division,,DECENNIALDHC2020
2020-01-01,356,new england city and town area› necta division› state (or part),,DECENNIALDHC2020
2020-01-01,357,new england city and town area› necta division› state (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,358,new england city and town area› necta division› state (or part)› county (or part)› county subdivision,,DECENNIALDHC2020
2020-01-01,360,state› new england city and town area (or part),,DECENNIALDHC2020
2020-01-01,361,state› new england city and town area (or part)› principal city,,DECENNIALDHC2020
2020-01-01,362,state› new england city and town area (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,363,state› new england city and town area (or part)› county (or part)› county subdivision,,DECENNIALDHC2020
2020-01-01,364,state› new england city and town area (or part)› necta division (or part),,DECENNIALDHC2020
2020-01-01,365,state› new england city and town area (or part)› necta division (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,366,state› new england city and town area (or part)› necta division (or part)› county (or part)› county subdivision,,DECENNIALDHC2020
2020-01-01,400,urban area,,DECENNIALDHC2020
2020-01-01,410,urban area› state (or part),,DECENNIALDHC2020
2020-01-01,420,state› urban area (or part),,DECENNIALDHC2020
2020-01-01,430,urban area› state (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,431,state› urban area (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,440,urban area› state (or part)› county (or part)› county subdivision (or part),,DECENNIALDHC2020
2020-01-01,441,state› urban area (or part)› county (or part)› county subdivision (or part),,DECENNIALDHC2020
2020-01-01,450,urban area› state (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHC2020
2020-01-01,451,state› urban area (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHC2020
2020-01-01,462,urban area› state (or part)› consolidated city (or part),,DECENNIALDHC2020
2020-01-01,463,state› urban area (or part)› consolidated city (or part),,DECENNIALDHC2020
2020-01-01,464,urban area› state (or part)› consolidated city (or part)› place (or part),,DECENNIALDHC2020
2020-01-01,465,state› urban area (or part)› consolidated city (or part)› place (or part),,DECENNIALDHC2020
2020-01-01,500,state› congressional district,,DECENNIALDHC2020
2020-01-01,510,state› congressional district› county (or part),,DECENNIALDHC2020
2020-01-01,511,state› congressional district› county (or part)› tract (or part),,DECENNIALDHC2020
2020-01-01,521,state› congressional district› county (or part)› county subdivision (or part),,DECENNIALDHC2020
2020-01-01,531,state› congressional district› place/remainder (or part),,DECENNIALDHC2020
2020-01-01,541,state› congressional district› consolidated city (or part),,DECENNIALDHC2020
2020-01-01,542,state› congressional district› consolidated city (or part)› place (or part),,DECENNIALDHC2020
2020-01-01,550,state› congressional district› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALDHC2020
2020-01-01,551,state› congressional district› american indian area/alaska native area (reservation or statistical entity only) (or part),,DECENNIALDHC2020
2020-01-01,552,state› congressional district› american indian area (off-reservation trust land only)/hawaiian home land (or part),,DECENNIALDHC2020
2020-01-01,553,state› congressional district› american indian area/alaska native area/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALDHC2020
2020-01-01,554,state› congressional district› american indian area/alaska native area (reservation or statistical entity only) (or part)› tribal subdivision/remainder (or part),,DECENNIALDHC2020
2020-01-01,555,state› congressional district› american indian area (off-reservation trust land only)/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALDHC2020
2020-01-01,560,state› congressional district› alaska native regional corporation,,DECENNIALDHC2020
2020-01-01,610,state› state legislative district (upper chamber),,DECENNIALDHC2020
2020-01-01,612,state› state legislative district (upper chamber)› county (or part),,DECENNIALDHC2020
2020-01-01,613,state› state legislative district (upper chamber)› county (or part)› county subdivision (or part),,DECENNIALDHC2020
2020-01-01,614,state› state legislative district (upper chamber)› place/remainder (or part),,DECENNIALDHC2020
2020-01-01,615,state› state legislative district (upper chamber)› consolidated city (or part),,DECENNIALDHC2020
2020-01-01,616,state› state legislative district (upper chamber)› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALDHC2020
2020-01-01,620,state› state legislative district (lower chamber),,DECENNIALDHC2020
2020-01-01,622,state› state legislative district (lower chamber)› county (or part),,DECENNIALDHC2020
2020-01-01,623,state› state legislative district (lower chamber)› county (or part)› county subdivision (or part),,DECENNIALDHC2020
2020-01-01,624,state› state legislative district (lower chamber)› place/remainder (or part),,DECENNIALDHC2020
2020-01-01,625,state› state legislative district (lower chamber)› consolidated city (or part),,DECENNIALDHC2020
2020-01-01,626,state› state legislative district (lower chamber)› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALDHC2020
2020-01-01,631,state› state legislative district (upper chamber)› county (or part)› tract (or part),,DECENNIALDHC2020
2020-01-01,634,state› state legislative district (upper chamber)› alaska native regional corporation (or part),,DECENNIALDHC2020
2020-01-01,636,state› state legislative district (lower chamber)› county (or part)› tract (or part),,DECENNIALDHC2020
2020-01-01,639,state› state legislative district (lower chamber)› alaska native regional corporation (or part),,DECENNIALDHC2020
2020-01-01,644,state› state legislative district (upper chamber)› consolidated city (or part)› place (or part),,DECENNIALDHC2020
2020-01-01,645,state› state legislative district (lower chamber)› consolidated city (or part)› place (or part),,DECENNIALDHC2020
2020-01-01,646,state› state legislative district (upper chamber)› american indian area/alaska native area (reservation or statistical entity only) (or part),,DECENNIALDHC2020
2020-01-01,647,state› state legislative district (lower chamber)› american indian area/alaska native area (reservation or statistical entity only) (or part),,DECENNIALDHC2020
2020-01-01,648,state› state legislative district (upper chamber)› american indian area (off-reservation trust land only)/hawaiian home land (or part),,DECENNIALDHC2020
2020-01-01,649,state› state legislative district (lower chamber)› american indian area (off-reservation trust land only)/hawaiian home land (or part),,DECENNIALDHC2020
2020-01-01,860,zip code tabulation area,,DECENNIALDHC2020
2020-01-01,870,zip code tabulation area› state (or part),,DECENNIALDHC2020
2020-01-01,871,state› zip code tabulation area (or part),,DECENNIALDHC2020
2020-01-01,880,zip code tabulation area› state (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,881,state› zip code tabulation area (or part)› county (or part),,DECENNIALDHC2020
2020-01-01,950,state› school district (elementary),,DECENNIALDHC2020
2020-01-01,960,state› school district (secondary),,DECENNIALDHC2020
2020-01-01,970,state› school district (unified),,DECENNIALDHC2020
2020-01-01,040,state,,DECENNIALDHCAS2020
2020-01-01,050,state› county,,DECENNIALDHCAS2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDHCAS2020
2020-01-01,070,state› county› county subdivision› place/remainder (or part),,DECENNIALDHCAS2020
2020-01-01,080,state› county› county subdivision› place/remainder (or part)› tract (or part),,DECENNIALDHCAS2020
2020-01-01,085,state› county› county subdivision› place/remainder (or part)› tract (or part)› urban/rural,,DECENNIALDHCAS2020
2020-01-01,090,state› county› county subdivision› place/remainder (or part)› tract (or part)› block group (or part)› urban/rural,,DECENNIALDHCAS2020
2020-01-01,091,state› county› county subdivision› place/remainder (or part)› tract (or part)› block group (or part),,DECENNIALDHCAS2020
2020-01-01,100,state› county› tract› block,,DECENNIALDHCAS2020
2020-01-01,140,state› county› tract,,DECENNIALDHCAS2020
2020-01-01,150,state› county› tract› block group,,DECENNIALDHCAS2020
2020-01-01,155,state› place› county (or part),,DECENNIALDHCAS2020
2020-01-01,160,state› place,,DECENNIALDHCAS2020
2020-01-01,420,state› urban area (or part),,DECENNIALDHCAS2020
2020-01-01,431,state› urban area (or part)› county (or part),,DECENNIALDHCAS2020
2020-01-01,441,state› urban area (or part)› county (or part)› county subdivision (or part),,DECENNIALDHCAS2020
2020-01-01,451,state› urban area (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHCAS2020
2020-01-01,871,state› zip code tabulation area (or part),,DECENNIALDHCAS2020
2020-01-01,881,state› zip code tabulation area (or part)› county (or part),,DECENNIALDHCAS2020
2020-01-01,040,state,,DECENNIALDHCGU2020
2020-01-01,050,state› county,,DECENNIALDHCGU2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDHCGU2020
2020-01-01,070,state› county› county subdivision› place/remainder (or part),,DECENNIALDHCGU2020
2020-01-01,080,state› county› county subdivision› place/remainder (or part)› tract (or part),,DECENNIALDHCGU2020
2020-01-01,085,state› county› county subdivision› place/remainder (or part)› tract (or part)› urban/rural,,DECENNIALDHCGU2020
2020-01-01,090,state› county› county subdivision› place/remainder (or part)› tract (or part)› block group (or part)› urban/rural,,DECENNIALDHCGU2020
2020-01-01,091,state› county› county subdivision› place/remainder (or part)› tract (or part)› block group (or part),,DECENNIALDHCGU2020
2020-01-01,100,state› county› tract› block,,DECENNIALDHCGU2020
2020-01-01,140,state› county› tract,,DECENNIALDHCGU2020
2020-01-01,150,state› county› tract› block group,,DECENNIALDHCGU2020
2020-01-01,155,state› place› county (or part),,DECENNIALDHCGU2020
2020-01-01,160,state› place,,DECENNIALDHCGU2020
2020-01-01,420,state› urban area (or part),,DECENNIALDHCGU2020
2020-01-01,431,state› urban area (or part)› county (or part),,DECENNIALDHCGU2020
2020-01-01,441,state› urban area (or part)› county (or part)› county subdivision (or part),,DECENNIALDHCGU2020
2020-01-01,451,state› urban area (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHCGU2020
2020-01-01,871,state› zip code tabulation area (or part),,DECENNIALDHCGU2020
2020-01-01,881,state› zip code tabulation area (or part)› county (or part),,DECENNIALDHCGU2020
2020-01-01,040,state,,DECENNIALDHCMP2020
2020-01-01,050,state› county,,DECENNIALDHCMP2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDHCMP2020
2020-01-01,070,state› county› county subdivision› place/remainder (or part),,DECENNIALDHCMP2020
2020-01-01,080,state› county› county subdivision› place/remainder (or part)› tract (or part),,DECENNIALDHCMP2020
2020-01-01,085,state› county› county subdivision› place/remainder (or part)› tract (or part)› urban/rural,,DECENNIALDHCMP2020
2020-01-01,090,state› county› county subdivision› place/remainder (or part)› tract (or part)› block group (or part)› urban/rural,,DECENNIALDHCMP2020
2020-01-01,091,state› county› county subdivision› place/remainder (or part)› tract (or part)› block group (or part),,DECENNIALDHCMP2020
2020-01-01,100,state› county› tract› block,,DECENNIALDHCMP2020
2020-01-01,140,state› county› tract,,DECENNIALDHCMP2020
2020-01-01,150,state› county› tract› block group,,DECENNIALDHCMP2020
2020-01-01,155,state› place› county (or part),,DECENNIALDHCMP2020
2020-01-01,160,state› place,,DECENNIALDHCMP2020
2020-01-01,420,state› urban area (or part),,DECENNIALDHCMP2020
2020-01-01,431,state› urban area (or part)› county (or part),,DECENNIALDHCMP2020
2020-01-01,441,state› urban area (or part)› county (or part)› county subdivision (or part),,DECENNIALDHCMP2020
2020-01-01,451,state› urban area (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHCMP2020
2020-01-01,871,state› zip code tabulation area (or part),,DECENNIALDHCMP2020
2020-01-01,881,state› zip code tabulation area (or part)› county (or part),,DECENNIALDHCMP2020
2020-01-01,040,state,,DECENNIALDHCVI2020
2020-01-01,050,state› county,,DECENNIALDHCVI2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDHCVI2020
2020-01-01,06V,state› county› estate,,DECENNIALDHCVI2020
2020-01-01,070,state› county› county subdivision› place/remainder (or part),,DECENNIALDHCVI2020
2020-01-01,07V,state› county› estate› place/remainder (or part),,DECENNIALDHCVI2020
2020-01-01,080,state› county› county subdivision› place/remainder (or part)› tract (or part),,DECENNIALDHCVI2020
2020-01-01,085,state› county› county subdivision› place/remainder (or part)› tract (or part)› urban/rural,,DECENNIALDHCVI2020
2020-01-01,090,state› county› county subdivision› place/remainder (or part)› tract (or part)› block group (or part)› urban/rural,,DECENNIALDHCVI2020
2020-01-01,091,state› county› county subdivision› place/remainder (or part)› tract (or part)› block group (or part),,DECENNIALDHCVI2020
2020-01-01,100,state› county› tract› block,,DECENNIALDHCVI2020
2020-01-01,140,state› county› tract,,DECENNIALDHCVI2020
2020-01-01,150,state› county› tract› block group,,DECENNIALDHCVI2020
2020-01-01,155,state› place› county (or part),,DECENNIALDHCVI2020
2020-01-01,160,state› place,,DECENNIALDHCVI2020
2020-01-01,420,state› urban area (or part),,DECENNIALDHCVI2020
2020-01-01,431,state› urban area (or part)› county (or part),,DECENNIALDHCVI2020
2020-01-01,441,state› urban area (or part)› county (or part)› county subdivision (or part),,DECENNIALDHCVI2020
2020-01-01,451,state› urban area (or part)› county (or part)› county subdivision (or part)› place/remainder (or part),,DECENNIALDHCVI2020
2020-01-01,871,state› zip code tabulation area (or part),,DECENNIALDHCVI2020
2020-01-01,881,state› zip code tabulation area (or part)› county (or part),,DECENNIALDHCVI2020
2020-01-01,010,us,,DECENNIALDP2020
2020-01-01,020,region,,DECENNIALDP2020
2020-01-01,030,division,,DECENNIALDP2020
2020-01-01,040,state,,DECENNIALDP2020
2020-01-01,050,state› county,,DECENNIALDP2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDP2020
2020-01-01,067,state› county› county subdivision› subminor civil division,,DECENNIALDP2020
2020-01-01,140,state› county› tract,,DECENNIALDP2020
2020-01-01,160,state› place,,DECENNIALDP2020
2020-01-01,170,state› consolidated city,,DECENNIALDP2020
2020-01-01,230,state› alaska native regional corporation,,DECENNIALDP2020
2020-01-01,250,american indian area/alaska native area/hawaiian home land,,DECENNIALDP2020
2020-01-01,251,american indian area/alaska native area/hawaiian home land› tribal subdivision/remainder,,DECENNIALDP2020
2020-01-01,256,american indian area/alaska native area/hawaiian home land› tribal census tract,,DECENNIALDP2020
2020-01-01,280,state› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALDP2020
2020-01-01,281,state› american indian area/alaska native area/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALDP2020
2020-01-01,310,metropolitan statistical area/micropolitan statistical area,,DECENNIALDP2020
2020-01-01,312,metropolitan statistical area/micropolitan statistical area› state (or part)› principal city (or part),,DECENNIALDP2020
2020-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,DECENNIALDP2020
2020-01-01,320,state› metropolitan statistical area/micropolitan statistical area (or part),,DECENNIALDP2020
2020-01-01,321,state› metropolitan statistical area/micropolitan statistical area (or part)› principal city (or part),,DECENNIALDP2020
2020-01-01,323,state› metropolitan statistical area/micropolitan statistical area (or part)› metropolitan division (or part),,DECENNIALDP2020
2020-01-01,330,combined statistical area,,DECENNIALDP2020
2020-01-01,335,combined new england city and town area,,DECENNIALDP2020
2020-01-01,340,state› combined statistical area (or part),,DECENNIALDP2020
2020-01-01,345,state› combined new england city and town area (or part),,DECENNIALDP2020
2020-01-01,350,new england city and town area,,DECENNIALDP2020
2020-01-01,352,new england city and town area› state (or part)› principal city,,DECENNIALDP2020
2020-01-01,355,new england city and town area› necta division,,DECENNIALDP2020
2020-01-01,360,state› new england city and town area (or part),,DECENNIALDP2020
2020-01-01,361,state› new england city and town area (or part)› principal city,,DECENNIALDP2020
2020-01-01,364,state› new england city and town area (or part)› necta division (or part),,DECENNIALDP2020
2020-01-01,500,state› congressional district,,DECENNIALDP2020
2020-01-01,610,state› state legislative district (upper chamber),,DECENNIALDP2020
2020-01-01,620,state› state legislative district (lower chamber),,DECENNIALDP2020
2020-01-01,860,zip code tabulation area,,DECENNIALDP2020
2020-01-01,870,zip code tabulation area› state (or part),,DECENNIALDP2020
2020-01-01,871,state› zip code tabulation area (or part),,DECENNIALDP2020
2020-01-01,950,state› school district (elementary),,DECENNIALDP2020
2020-01-01,960,state› school district (secondary),,DECENNIALDP2020
2020-01-01,970,state› school district (unified),,DECENNIALDP2020
2020-01-01,040,state,,DECENNIALDPAS2020
2020-01-01,050,state› county,,DECENNIALDPAS2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDPAS2020
2020-01-01,160,state› place,,DECENNIALDPAS2020
2020-01-01,040,state,,DECENNIALDPGU2020
2020-01-01,050,state› county,,DECENNIALDPGU2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDPGU2020
2020-01-01,160,state› place,,DECENNIALDPGU2020
2020-01-01,040,state,,DECENNIALDPMP2020
2020-01-01,050,state› county,,DECENNIALDPMP2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDPMP2020
2020-01-01,160,state› place,,DECENNIALDPMP2020
2020-01-01,040,state,,DECENNIALDPVI2020
2020-01-01,050,state› county,,DECENNIALDPVI2020
2020-01-01,060,state› county› county subdivision,,DECENNIALDPVI2020
2020-01-01,06V,state› county› estate,,DECENNIALDPVI2020
2020-01-01,160,state› place,,DECENNIALDPVI2020
2020-01-01,010,us,,DECENNIALPES2020
2020-01-01,020,region,,DECENNIALPES2020
2020-01-01,040,state,,DECENNIALPES2020
2020-01-01,010,us,,DECENNIALPL2020
2020-01-01,020,region,,DECENNIALPL2020
2020-01-01,030,division,,DECENNIALPL2020
2020-01-01,040,state,,DECENNIALPL2020
2020-01-01,050,state› county,,DECENNIALPL2020
2020-01-01,060,state› county› county subdivision,,DECENNIALPL2020
2020-01-01,067,state› county› county subdivision› subminor civil division,,DECENNIALPL2020
2020-01-01,100,state› county› tract› block,,DECENNIALPL2020
2020-01-01,140,state› county› tract,,DECENNIALPL2020
2020-01-01,150,state› county› tract› block group,,DECENNIALPL2020
2020-01-01,155,state› place› county (or part),,DECENNIALPL2020
2020-01-01,160,state› place,,DECENNIALPL2020
2020-01-01,170,state› consolidated city,,DECENNIALPL2020
2020-01-01,172,state› consolidated city› place (or part),,DECENNIALPL2020
2020-01-01,230,state› alaska native regional corporation,,DECENNIALPL2020
2020-01-01,250,american indian area/alaska native area/hawaiian home land,,DECENNIALPL2020
2020-01-01,252,american indian area/alaska native area (reservation or statistical entity only),,DECENNIALPL2020
2020-01-01,254,american indian area (off-reservation trust land only)/hawaiian home land,,DECENNIALPL2020
2020-01-01,280,state› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALPL2020
2020-01-01,281,state› american indian area/alaska native area/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALPL2020
2020-01-01,282,state› american indian area/alaska native area/hawaiian home land (or part)› county (or part),,DECENNIALPL2020
2020-01-01,283,state› american indian area/alaska native area (reservation or statistical entity only) (or part),,DECENNIALPL2020
2020-01-01,285,state› american indian area/alaska native area (reservation or statistical entity only) (or part)› county (or part),,DECENNIALPL2020
2020-01-01,286,state› american indian area (off-reservation trust land only)/hawaiian home land (or part),,DECENNIALPL2020
2020-01-01,288,state› american indian area (off-reservation trust land only)/hawaiian home land (or part)› county (or part),,DECENNIALPL2020
2020-01-01,310,metropolitan statistical area/micropolitan statistical area,,DECENNIALPL2020
2020-01-01,314,metropolitan statistical area/micropolitan statistical area› metropolitan division,,DECENNIALPL2020
2020-01-01,330,combined statistical area,,DECENNIALPL2020
2020-01-01,335,combined new england city and town area,,DECENNIALPL2020
2020-01-01,350,new england city and town area,,DECENNIALPL2020
2020-01-01,355,new england city and town area› necta division,,DECENNIALPL2020
2020-01-01,500,state› congressional district,,DECENNIALPL2020
2020-01-01,510,state› congressional district› county (or part),,DECENNIALPL2020
2020-01-01,511,state› congressional district› county (or part)› tract (or part),,DECENNIALPL2020
2020-01-01,512,state› county› congressional district (or part),,DECENNIALPL2020
2020-01-01,521,state› congressional district› county (or part)› county subdivision (or part),,DECENNIALPL2020
2020-01-01,531,state› congressional district› place/remainder (or part),,DECENNIALPL2020
2020-01-01,532,state› place› congressional district (or part),,DECENNIALPL2020
2020-01-01,541,state› congressional district› consolidated city (or part),,DECENNIALPL2020
2020-01-01,550,state› congressional district› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALPL2020
2020-01-01,553,state› congressional district› american indian area/alaska native area/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALPL2020
2020-01-01,570,state› congressional district› school district (elementary) (or part),,DECENNIALPL2020
2020-01-01,571,state› congressional district› school district (secondary) (or part),,DECENNIALPL2020
2020-01-01,572,state› congressional district› school district (unified) (or part),,DECENNIALPL2020
2020-01-01,610,state› state legislative district (upper chamber),,DECENNIALPL2020
2020-01-01,612,state› state legislative district (upper chamber)› county (or part),,DECENNIALPL2020
2020-01-01,613,state› state legislative district (upper chamber)› county (or part)› county subdivision (or part),,DECENNIALPL2020
2020-01-01,614,state› state legislative district (upper chamber)› place/remainder (or part),,DECENNIALPL2020
2020-01-01,615,state› state legislative district (upper chamber)› consolidated city (or part),,DECENNIALPL2020
2020-01-01,616,state› state legislative district (upper chamber)› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALPL2020
2020-01-01,617,state› state legislative district (upper chamber)› school district (elementary) (or part),,DECENNIALPL2020
2020-01-01,618,state› state legislative district (upper chamber)› school district (secondary) (or part),,DECENNIALPL2020
2020-01-01,619,state› state legislative district (upper chamber)› school district (unified) (or part),,DECENNIALPL2020
2020-01-01,620,state› state legislative district (lower chamber),,DECENNIALPL2020
2020-01-01,622,state› state legislative district (lower chamber)› county (or part),,DECENNIALPL2020
2020-01-01,623,state› state legislative district (lower chamber)› county (or part)› county subdivision (or part),,DECENNIALPL2020
2020-01-01,624,state› state legislative district (lower chamber)› place/remainder (or part),,DECENNIALPL2020
2020-01-01,625,state› state legislative district (lower chamber)› consolidated city (or part),,DECENNIALPL2020
2020-01-01,626,state› state legislative district (lower chamber)› american indian area/alaska native area/hawaiian home land (or part),,DECENNIALPL2020
2020-01-01,627,state› state legislative district (lower chamber)› school district (elementary) (or part),,DECENNIALPL2020
2020-01-01,628,state› state legislative district (lower chamber)› school district (secondary) (or part),,DECENNIALPL2020
2020-01-01,629,state› state legislative district (lower chamber)› school district (unified) (or part),,DECENNIALPL2020
2020-01-01,630,state› state legislative district (upper chamber)› county (or part)› voting district (or part),,DECENNIALPL2020
2020-01-01,631,state› state legislative district (upper chamber)› county (or part)› tract (or part),,DECENNIALPL2020
2020-01-01,632,state› state legislative district (upper chamber)› county (or part)› county subdivision (or part)› subminor civil division (or part),,DECENNIALPL2020
2020-01-01,633,state› state legislative district (upper chamber)› american indian area/alaska native area/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALPL2020
2020-01-01,634,state› state legislative district (upper chamber)› alaska native regional corporation (or part),,DECENNIALPL2020
2020-01-01,635,state› state legislative district (lower chamber)› county (or part)› voting district (or part),,DECENNIALPL2020
2020-01-01,636,state› state legislative district (lower chamber)› county (or part)› tract (or part),,DECENNIALPL2020
2020-01-01,637,state› state legislative district (lower chamber)› county (or part)› county subdivision (or part)› subminor civil division (or part),,DECENNIALPL2020
2020-01-01,638,state› state legislative district (lower chamber)› american indian area/alaska native area/hawaiian home land (or part)› tribal subdivision/remainder (or part),,DECENNIALPL2020
