Title,Description,Vintage,Dataset Name,Dataset Type,Geography List,Variable List,Group List,SortList,Examples,Developer Documentation,API Base URL,Survey,Subtype1,Subtype2,Subtype3,Month,identifier,id_name,SurveyID,Has Example,Has Sort,Has Geography
ACS 1-Year Profile Tables,"The American Community Survey (ACS) is a uswide survey designed to provide communities a fresh look at how they are changing. The ACS replaced the decennial census long form in 2010 and thereafter by collecting long form type information throughout the decade rather than only once every 10 years. Questionnaires are mailed to a sample of addresses to obtain information about households -- that is, about each person and the housing unit itself. The American Community Survey produces demographic, social, housing and economic estimates in the form of 1 and 5-year estimates based on population thresholds. The strength of the ACS is in estimating population and housing characteristics. The data profiles provide key estimates for each of the topic areas covered by the ACS for the us, all 50 states, the District of Columbia, Puerto Rico, every congressional district, every metropolitan area, and all counties and places with populations of 65,000 or more. Although the ACS produces population, demographic and housing unit estimates,it is the Census Bureau's Population Estimates Program that produces and disseminates the official estimates of the population for the us, states, counties, cities and towns, and estimates of housing units for states and counties. For 2010 and other decennial census years, the Decennial Census provides the official counts of population and housing units.",2018.0,acs›acs1›profile,Aggregate,http://api.census.gov/data/2018/acs/acs1/profile/geography.html,http://api.census.gov/data/2018/acs/acs1/profile/variables.html,http://api.census.gov/data/2018/acs/acs1/profile/groups.html,http://api.census.gov/data/2018/acs/acs1/profile/sorts.html,http://api.census.gov/data/2018/acs/acs1/profile/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs1/profile,acs,acs1,profile,,,https://api.census.gov/data/id/ACSDP1Y2018,ACSDP1Y2018,ACSDP1Y2018,Has Example,No Sort,Has Geography
2018 American Community Survey: 1-Year Estimates - Public Use Microdata Sample,"The American Community Survey (ACS) Public Use Microdata Sample (PUMS) contains a sample of responses to the ACS. The ACS PUMS dataset includes variables for nearly every question on the survey, as well as many new variables that were derived after the fact from multiple survey responses (such as poverty status).Each record in the file represents a single person, or, in the household-level dataset, a single housing unit. In the person-level file, individuals are organized into households, making possible the study of people within the contexts of their families and other household members. Individuals living in Group Quarters, such as nursing facilities or college facilities, are also included on the person file. ACS PUMS data are available at the nation, state, and Public Use Microdata Area (PUMA) levels. PUMAs are special non-overlapping areas that partition each state into contiguous geographic units containing roughly 100,000 people each. ACS PUMS files for an individual year, such as 2020, contain data on approximately one percent of the United States population",2018.0,acs›acs1›pums,Microdata,http://api.census.gov/data/2018/acs/acs1/pums/geography.html,http://api.census.gov/data/2018/acs/acs1/pums/variables.html,http://api.census.gov/data/2018/acs/acs1/pums/groups.html,http://api.census.gov/data/2018/acs/acs1/pums/sorts.html,http://api.census.gov/data/2018/acs/acs1/pums/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs1/pums,acs,acs1,pums,,,https://api.census.gov/data/id/ACSPUMS1Y2018,ACSPUMS1Y2018,ACSPUMS1Y2018,Has Example,No Sort,Has Geography
2018 American Community Survey: 1-Year Estimates - Puerto Rico Public Use Microdata Sample,"The Public Use Microdata Sample (PUMS) for Puerto Rico (PR) contains a sample of responses to the Puerto Rico Community Survey (PRCS). The PRCS is similar to, but separate from, the American Community Survey (ACS). The PRCS collects data about the population and housing units in Puerto Rico. Puerto Rico data is not included in the national PUMS files. It is published as a state equivalent file and has a State FIPS code of “72”. The file includes variables for nearly every question on the survey, as well as many new variables that were derived after the fact from multiple survey responses (such as poverty status). Each record in the file represents a single person, or, in the household-level dataset, a single housing unit. In the person-level file, individuals are organized into households, making possible the study of people within the contexts of their families and other household members. Individuals living in Group Quarters, such as nursing facilities or college facilities, are also included on the person file. Data are available at the state and Public Use Microdata Area (PUMA) levels. PUMAs are special non-overlapping areas that partition Puerto Rico into contiguous geographic units containing roughly 100,000 people each. The Puerto Rico PUMS file for an individual year, such as 2019, contain data on approximately one percent of the Puerto Rico population.",2018.0,acs›acs1›pumspr,Microdata,http://api.census.gov/data/2018/acs/acs1/pumspr/geography.html,http://api.census.gov/data/2018/acs/acs1/pumspr/variables.html,http://api.census.gov/data/2018/acs/acs1/pumspr/groups.html,http://api.census.gov/data/2018/acs/acs1/pumspr/sorts.html,http://api.census.gov/data/2018/acs/acs1/pumspr/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs1/pumspr,acs,acs1,pumspr,,,https://api.census.gov/data/id/ACSPUMS1YPR2018,ACSPUMS1YPR2018,ACSPUMS1YPR2018,Has Example,No Sort,Has Geography
American Community Survey: 1-Year Estimates: Selected Population Profiles 1-Year,"Selected Population Profiles provide broad social, economic, and housing profiles for a large number of race, ethnic, ancestry, and country/region of birth groups. The data are presented as population counts for the total population and various subgroups and percentages.",2018.0,acs›acs1›spp,Aggregate,http://api.census.gov/data/2018/acs/acs1/spp/geography.html,http://api.census.gov/data/2018/acs/acs1/spp/variables.html,http://api.census.gov/data/2018/acs/acs1/spp/groups.html,http://api.census.gov/data/2018/acs/acs1/spp/sorts.html,http://api.census.gov/data/2018/acs/acs1/spp/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs1/spp,acs,acs1,spp,,,https://api.census.gov/data/id/ACSSPP1Y2018,ACSSPP1Y2018,ACSSPP1Y2018,Has Example,No Sort,Has Geography
ACS 1-Year Subject Tables,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. Much of the ACS data provided on the Census Bureau's Web site are available separately by age group, race, Hispanic origin, and sex. Summary files, Subject tables, Data profiles, and Comparison profiles are available for the nation, all 50 states, the District of Columbia, Puerto Rico, every congressional district, every metropolitan area, and all counties and places with populations of 65,000 or more. Subject tables provide an overview of the estimates available in a particular topic. The data are presented as population counts and percentages. There are over 16,000 variables in this dataset.",2018.0,acs›acs1›subject,Aggregate,http://api.census.gov/data/2018/acs/acs1/subject/geography.html,http://api.census.gov/data/2018/acs/acs1/subject/variables.html,http://api.census.gov/data/2018/acs/acs1/subject/groups.html,http://api.census.gov/data/2018/acs/acs1/subject/sorts.html,http://api.census.gov/data/2018/acs/acs1/subject/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs1/subject,acs,acs1,subject,,,https://api.census.gov/data/id/ACSST1Y2018,ACSST1Y2018,ACSST1Y2018,Has Example,No Sort,Has Geography
American Community Survey: 5-Year Estimates: Detailed Tables 5-Year,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. Summary files include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts (116th Congress), all counties, all places, and all tracts and block groups. Summary files contain the most detailed cross-tabulations, many of which are published down to block groups. The data are population and housing counts. There are over 64,000 variables in this dataset.",2018.0,acs›acs5,Aggregate,http://api.census.gov/data/2018/acs/acs5/geography.html,http://api.census.gov/data/2018/acs/acs5/variables.html,http://api.census.gov/data/2018/acs/acs5/groups.html,http://api.census.gov/data/2018/acs/acs5/sorts.html,http://api.census.gov/data/2018/acs/acs5/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs5,acs,acs5,,,,https://api.census.gov/data/id/ACSDT5Y2018,ACSDT5Y2018,ACSDT5Y2018,Has Example,No Sort,Has Geography
American Community Survey: 5-Year Estimates: Comparison Profiles 5-Year,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. The Comparison Profiles include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts, all counties, all places and all tracts. Comparison Profiles contain broad social, economic, housing, and demographic information. The data are presented as both counts and percentages. There are over 2,400 variables in this dataset.",2018.0,acs›acs5›cprofile,Aggregate,http://api.census.gov/data/2018/acs/acs5/cprofile/geography.html,http://api.census.gov/data/2018/acs/acs5/cprofile/variables.html,http://api.census.gov/data/2018/acs/acs5/cprofile/groups.html,http://api.census.gov/data/2018/acs/acs5/cprofile/sorts.html,http://api.census.gov/data/2018/acs/acs5/cprofile/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs5/cprofile,acs,acs5,cprofile,,,https://api.census.gov/data/id/ACSCP5Y2018,ACSCP5Y2018,ACSCP5Y2018,Has Example,No Sort,Has Geography
American Community Survey: 5-Year Estimates: Equal Employment Opportunity 5-Year,Equal Employment Opportunity Tabulation (5-year ACS data),2018.0,acs›acs5›eeo,Aggregate,http://api.census.gov/data/2018/acs/acs5/eeo/geography.html,http://api.census.gov/data/2018/acs/acs5/eeo/variables.html,http://api.census.gov/data/2018/acs/acs5/eeo/groups.html,http://api.census.gov/data/2018/acs/acs5/eeo/sorts.html,http://api.census.gov/data/2018/acs/acs5/eeo/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs5/eeo,acs,acs5,eeo,,,https://api.census.gov/data/id/ACSEEO5Y2018,ACSEEO5Y2018,ACSEEO5Y2018,Has Example,No Sort,Has Geography
ACS 5-Year Data Profiles,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. The data profiles include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts, all counties, all places and all tracts. Data profiles contain broad social, economic, housing, and demographic information. The data are presented as both counts and percentages. There are over 2,400 variables in this dataset.",2018.0,acs›acs5›profile,Aggregate,http://api.census.gov/data/2018/acs/acs5/profile/geography.html,http://api.census.gov/data/2018/acs/acs5/profile/variables.html,http://api.census.gov/data/2018/acs/acs5/profile/groups.html,http://api.census.gov/data/2018/acs/acs5/profile/sorts.html,http://api.census.gov/data/2018/acs/acs5/profile/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs5/profile,acs,acs5,profile,,,https://api.census.gov/data/id/ACSDP5Y2018,ACSDP5Y2018,ACSDP5Y2018,Has Example,No Sort,Has Geography
2014-2018 American Community Survey: 5-Year Estimates - Public Use Microdata Sample,"The American Community Survey (ACS) Public Use Microdata Sample (PUMS) contains a sample of responses to the ACS. The ACS PUMS dataset includes variables for nearly every question on the survey, as well as many new variables that were derived after the fact from multiple survey responses (such as poverty status).Each record in the file represents a single person, or, in the household-level dataset, a single housing unit. In the person-level file, individuals are organized into households, making possible the study of people within the contexts of their families and other household members. Individuals living in Group Quarters, such as nursing facilities or college facilities, are also included on the person file. ACS PUMS data are available at the nation, state, and Public Use Microdata Area (PUMA) levels. PUMAs are special non-overlapping areas that partition each state into contiguous geographic units containing roughly 100,000 people each. ACS PUMS files for an individual year, such as 2019, contain data on approximately one percent of the United States population.",2018.0,acs›acs5›pums,Microdata,http://api.census.gov/data/2018/acs/acs5/pums/geography.html,http://api.census.gov/data/2018/acs/acs5/pums/variables.html,http://api.census.gov/data/2018/acs/acs5/pums/groups.html,http://api.census.gov/data/2018/acs/acs5/pums/sorts.html,http://api.census.gov/data/2018/acs/acs5/pums/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs5/pums,acs,acs5,pums,,,https://api.census.gov/data/id/ACSPUMS5Y2018,ACSPUMS5Y2018,ACSPUMS5Y2018,Has Example,No Sort,Has Geography
2014-2018 American Community Survey: 5-Year Estimates - Puerto Rico Public Use Microdata Sample,"The Public Use Microdata Sample (PUMS) for Puerto Rico (PR) contains a sample of responses to the Puerto Rico Community Survey (PRCS). The PRCS is similar to, but separate from, the American Community Survey (ACS). The PRCS collects data about the population and housing units in Puerto Rico. Puerto Rico data is not included in the national PUMS files. It is published as a state equivalent file and has a State FIPS code of “72”. The file includes variables for nearly every question on the survey, as well as many new variables that were derived after the fact from multiple survey responses (such as poverty status). Each record in the file represents a single person, or, in the household-level dataset, a single housing unit. In the person-level file, individuals are organized into households, making possible the study of people within the contexts of their families and other household members. Individuals living in Group Quarters, such as nursing facilities or college facilities, are also included on the person file. Data are available at the state and Public Use Microdata Area (PUMA) levels. PUMAs are special non-overlapping areas that partition Puerto Rico into contiguous geographic units containing roughly 100,000 people each. The Puerto Rico PUMS file for an individual year, such as 2019, contain data on approximately one percent of the Puerto Rico population.",2018.0,acs›acs5›pumspr,Microdata,http://api.census.gov/data/2018/acs/acs5/pumspr/geography.html,http://api.census.gov/data/2018/acs/acs5/pumspr/variables.html,http://api.census.gov/data/2018/acs/acs5/pumspr/groups.html,http://api.census.gov/data/2018/acs/acs5/pumspr/sorts.html,http://api.census.gov/data/2018/acs/acs5/pumspr/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs5/pumspr,acs,acs5,pumspr,,,https://api.census.gov/data/id/ACSPUMS5YPR2018,ACSPUMS5YPR2018,ACSPUMS5YPR2018,Has Example,No Sort,Has Geography
ACS 5-Year Subject Tables,"The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. The subject tables include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts, all counties, all places and all tracts. Subject tables provide an overview of the estimates available in a particular topic. The data are presented as both counts and percentages. There are over 66,000 variables in this dataset.",2018.0,acs›acs5›subject,Aggregate,http://api.census.gov/data/2018/acs/acs5/subject/geography.html,http://api.census.gov/data/2018/acs/acs5/subject/variables.html,http://api.census.gov/data/2018/acs/acs5/subject/groups.html,http://api.census.gov/data/2018/acs/acs5/subject/sorts.html,http://api.census.gov/data/2018/acs/acs5/subject/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acs5/subject,acs,acs5,subject,,,https://api.census.gov/data/id/ACSST5Y2018,ACSST5Y2018,ACSST5Y2018,Has Example,No Sort,Has Geography
ACS 1-Year Supplemental Estimates,"The American Community Survey (ACS) is a nationwide survey designed to provide communities a fresh look at how they are changing. The ACS replaced the decennial census long form in 2010 and thereafter by collecting long form type information throughout the decade rather than only once every 10 years. Questionnaires are mailed to a sample of addresses to obtain information about households -- that is, about each person and the housing unit itself. The American Community Survey produces demographic, social, housing and economic estimates in the form of 1 and 5-year estimates based on population thresholds. The strength of the ACS is in estimating population and housing characteristics. It produces estimates for small areas, including census tracts and population subgroups. Although the ACS produces population, demographic and housing unit estimates, it is the Census Bureau's Population Estimates Program that produces and disseminates the official estimates of the population for the nation, states, counties, cities and towns, and estimates of housing units for states and counties. For 2010 and other decennial census years, the Decennial Census provides the official counts of population and housing units.",2018.0,acs›acsse,Aggregate,http://api.census.gov/data/2018/acs/acsse/geography.html,http://api.census.gov/data/2018/acs/acsse/variables.html,http://api.census.gov/data/2018/acs/acsse/groups.html,http://api.census.gov/data/2018/acs/acsse/sorts.html,http://api.census.gov/data/2018/acs/acsse/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/acsse,acs,acsse,,,,https://api.census.gov/data/id/ACSSE2018,ACSSE2018,ACSSE2018,Has Example,No Sort,Has Geography
2014-2018 American Community Survey: Migration Flows,"Migration flows are derived from the relationship between the location of current residence in the American Community Survey (ACS) sample and the responses given to the migration question ""Where did you live 1 year ago?"". There are flow statistics (moved in, moved out, and net moved) between county or minor civil division (MCD) of residence and county, MCD, or world region of residence 1 year ago. Estimates for MCDs are only available for the 12 strong-MCD states, where the MCDs have the same government functions as incorporated places. Migration flows between metropolitan statistical areas are available starting with the 2009-2013 5-year ACS dataset. Flow statistics are available by three or four variables for each dataset starting with the 2006-2010 5-year ACS datasets. The variables change for each dataset and do not repeat in overlapping datasets. In addition to the flow estimates, there are supplemental statistics files that contain migration/geographical mobility estimates (e.g., nonmovers, moved to a different state, moved from abroad) for each county, MCD, or metro area.",2018.0,acs›flows,Aggregate,http://api.census.gov/data/2018/acs/flows/geography.html,http://api.census.gov/data/2018/acs/flows/variables.html,http://api.census.gov/data/2018/acs/flows/groups.html,http://api.census.gov/data/2018/acs/flows/sorts.html,http://api.census.gov/data/2018/acs/flows/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/acs/flows,acs,flows,,,,https://api.census.gov/data/id/ACSFLOWS2018,ACSFLOWS2018,ACSFLOWS2018,Has Example,No Sort,Has Geography
Economic Surveys: Business Patterns: County Business Patterns,"County Business Patterns (CBP) is an annual series that provides sub-national economic data by industry for establishments with paid employees. This series includes the number of establishments, employment during the week of March 12, first quarter payroll, and annual payroll. Data for establishments are presented by geographic area, 2- thru 6-digit NAICS industry, Legal Form of Organization (U.S. and state only), and employment size of the establishment.",2018.0,cbp,Aggregate,http://api.census.gov/data/2018/cbp/geography.html,http://api.census.gov/data/2018/cbp/variables.html,http://api.census.gov/data/2018/cbp/groups.html,http://api.census.gov/data/2018/cbp/sorts.html,http://api.census.gov/data/2018/cbp/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cbp,cbp,,,,,https://api.census.gov/data/id/CBP2018,CBP2018,CBP2018,Has Example,No Sort,Has Geography
Feb 2018 Current Population Survey: Arts Benchmarking Survey Supplement,ABS collects information about individual attendance and involvement in the arts and cultural activity.,2018.0,cps›arts›feb,Microdata,http://api.census.gov/data/2018/cps/arts/feb/geography.html,http://api.census.gov/data/2018/cps/arts/feb/variables.html,http://api.census.gov/data/2018/cps/arts/feb/groups.html,http://api.census.gov/data/2018/cps/arts/feb/sorts.html,http://api.census.gov/data/2018/cps/arts/feb/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/arts/feb,cps,arts,,,Feb,https://api.census.gov/data/id/CPSARTSBENCH201802,CPSARTSBENCH201802,CPSARTSBENCH201802,Has Example,No Sort,Has Geography
Mar 2018 Current Population Survey: Annual Social and Economic (March) Supplement,"The Annual Social and Economic Supplement or March CPS supplement is the primary source of detailed information on income and work experience in the United States. Numerous publications based on this survey are issued each year by the Bureaus of Labor Statistics and Census. A public-use microdata file is available for private researchers, who also produce many academic and policy-related documents based on these data. 
 
The Annual Social and Economic Supplement is used to generate the annual Population Profile of the United States, reports on geographical mobility and educational attainment, and detailed analysis of money income and poverty status. The labor force and work experience data from this survey are used to profile the U.S. labor market and to make employment projections.  

To allow for the same type of in-depth analysis of hispanics, additional hispanic sample units are added to the basic CPS sample in March each year. Additional weighting is also performed so that estimates can be made for households and families, in addition to persons.",2018.0,cps›asec›mar,Microdata,http://api.census.gov/data/2018/cps/asec/mar/geography.html,http://api.census.gov/data/2018/cps/asec/mar/variables.html,http://api.census.gov/data/2018/cps/asec/mar/groups.html,http://api.census.gov/data/2018/cps/asec/mar/sorts.html,http://api.census.gov/data/2018/cps/asec/mar/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/asec/mar,cps,asec,,,Mar,https://api.census.gov/data/id/CPSASEC2018,CPSASEC2018,CPSASEC2018,Has Example,No Sort,Has Geography
Apr 2018 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the &lt;ahref=""http://www.bls.gov""&gt;Bureau of Labor Statistics (BLS)&lt;/a&gt; to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, health insurance, and migration data from the Annual Social and Economic Supplement (ASEC), and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently",2018.0,cps›basic›apr,Microdata,http://api.census.gov/data/2018/cps/basic/apr/geography.html,http://api.census.gov/data/2018/cps/basic/apr/variables.html,http://api.census.gov/data/2018/cps/basic/apr/groups.html,http://api.census.gov/data/2018/cps/basic/apr/sorts.html,http://api.census.gov/data/2018/cps/basic/apr/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/basic/apr,cps,basic,,,Apr,https://api.census.gov/data/id/CPSBASIC201804,CPSBASIC201804,CPSBASIC201804,Has Example,No Sort,Has Geography
Aug 2018 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the &lt;ahref=""http://www.bls.gov""&gt;Bureau of Labor Statistics (BLS)&lt;/a&gt; to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, health insurance, and migration data from the Annual Social and Economic Supplement (ASEC), and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently",2018.0,cps›basic›aug,Microdata,http://api.census.gov/data/2018/cps/basic/aug/geography.html,http://api.census.gov/data/2018/cps/basic/aug/variables.html,http://api.census.gov/data/2018/cps/basic/aug/groups.html,http://api.census.gov/data/2018/cps/basic/aug/sorts.html,http://api.census.gov/data/2018/cps/basic/aug/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/basic/aug,cps,basic,,,Aug,https://api.census.gov/data/id/CPSBASIC201808,CPSBASIC201808,CPSBASIC201808,Has Example,No Sort,Has Geography
Dec 2018 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the &lt;ahref=""http://www.bls.gov""&gt;Bureau of Labor Statistics (BLS)&lt;/a&gt; to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, health insurance, and migration data from the Annual Social and Economic Supplement (ASEC), and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently",2018.0,cps›basic›dec,Microdata,http://api.census.gov/data/2018/cps/basic/dec/geography.html,http://api.census.gov/data/2018/cps/basic/dec/variables.html,http://api.census.gov/data/2018/cps/basic/dec/groups.html,http://api.census.gov/data/2018/cps/basic/dec/sorts.html,http://api.census.gov/data/2018/cps/basic/dec/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/basic/dec,cps,basic,,,Dec,https://api.census.gov/data/id/CPSBASIC201812,CPSBASIC201812,CPSBASIC201812,Has Example,No Sort,Has Geography
Feb 2018 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the &lt;ahref=""http://www.bls.gov""&gt;Bureau of Labor Statistics (BLS)&lt;/a&gt; to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, health insurance, and migration data from the Annual Social and Economic Supplement (ASEC), and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently",2018.0,cps›basic›feb,Microdata,http://api.census.gov/data/2018/cps/basic/feb/geography.html,http://api.census.gov/data/2018/cps/basic/feb/variables.html,http://api.census.gov/data/2018/cps/basic/feb/groups.html,http://api.census.gov/data/2018/cps/basic/feb/sorts.html,http://api.census.gov/data/2018/cps/basic/feb/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/basic/feb,cps,basic,,,Feb,https://api.census.gov/data/id/CPSBASIC201802,CPSBASIC201802,CPSBASIC201802,Has Example,No Sort,Has Geography
Jan 2018 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the &lt;ahref=""http://www.bls.gov""&gt;Bureau of Labor Statistics (BLS)&lt;/a&gt; to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, health insurance, and migration data from the Annual Social and Economic Supplement (ASEC), and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently",2018.0,cps›basic›jan,Microdata,http://api.census.gov/data/2018/cps/basic/jan/geography.html,http://api.census.gov/data/2018/cps/basic/jan/variables.html,http://api.census.gov/data/2018/cps/basic/jan/groups.html,http://api.census.gov/data/2018/cps/basic/jan/sorts.html,http://api.census.gov/data/2018/cps/basic/jan/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/basic/jan,cps,basic,,,Jan,https://api.census.gov/data/id/CPSBASIC201801,CPSBASIC201801,CPSBASIC201801,Has Example,No Sort,Has Geography
Jul 2018 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the &lt;ahref=""http://www.bls.gov""&gt;Bureau of Labor Statistics (BLS)&lt;/a&gt; to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, health insurance, and migration data from the Annual Social and Economic Supplement (ASEC), and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently",2018.0,cps›basic›jul,Microdata,http://api.census.gov/data/2018/cps/basic/jul/geography.html,http://api.census.gov/data/2018/cps/basic/jul/variables.html,http://api.census.gov/data/2018/cps/basic/jul/groups.html,http://api.census.gov/data/2018/cps/basic/jul/sorts.html,http://api.census.gov/data/2018/cps/basic/jul/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/basic/jul,cps,basic,,,Jul,https://api.census.gov/data/id/CPSBASIC201807,CPSBASIC201807,CPSBASIC201807,Has Example,No Sort,Has Geography
Jun 2018 Current Population Survey: Basic Monthly,"To provide estimates of employment, unemployment, and other characteristics of the general labor force, of the population as a whole, and of various subgroups of the population. Monthly labor force data for the country are used by the &lt;ahref=""http://www.bls.gov""&gt;Bureau of Labor Statistics (BLS)&lt;/a&gt; to determine the distribution of funds under the Job Training Partnership Act. These data are collected through combined computer-assisted personal interviewing (CAPI) and computer-assisted telephone interviewing (CATI). In addition to the labor force data, the CPS basic funding provides annual data on work experience, income, health insurance, and migration data from the Annual Social and Economic Supplement (ASEC), and on school enrollment of the population from the October Supplement. Other supplements, some of which are sponsored by other agencies, are conducted biennially or intermittently",2018.0,cps›basic›jun,Microdata,http://api.census.gov/data/2018/cps/basic/jun/geography.html,http://api.census.gov/data/2018/cps/basic/jun/variables.html,http://api.census.gov/data/2018/cps/basic/jun/groups.html,http://api.census.gov/data/2018/cps/basic/jun/sorts.html,http://api.census.gov/data/2018/cps/basic/jun/examples.html,https://www.census.gov/developer/,http://api.census.gov/data/2018/cps/basic/jun,cps,basic,,,Jun,https://api.census.gov/data/id/CPSBASIC201806,CPSBASIC201806,CPSBASIC201806,Has Example,No Sort,Has Geography
