dataset_name,year,title,variable_name,label,concept,predicateType,group,limit,attributes,decade
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_WHYNL7,Labor Force-family responsibilities,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_WHYNL4,Labor Force-age,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_WHYNL5,Labor Force-personal handicap,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_MAJACT,Labor Force-activities last week,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_HERNTF,Earnings-hourly earnings top code flag,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_MSTIND,Household-master segment tape index,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,HXPRSCNT,Household-number of contacts (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXWHYLFT,Labor Force-reason for leaving (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXANYWK,Labor Force-work (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXUSLFT,Labor Force-hours usually worked/week (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXENRCHK,School Enrollment-interviewer check (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXIND,Indus.&Occ.-industry (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_YEAR,"Household-year of survey, last digit",,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_SPOUSE,Demographic-line number,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_LKWK,Labor Force-looking for work,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_DSCWK,Labor Force-discouraged worker flag,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_UNMEM,Earnings-labor union membership or similar association,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_HERNTP,Earnings-hourly earnings top code,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_PTHRS,Labor Force-part-time hours,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_FERNTF,Earnings-family earnings top code flag,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_NAGWS,Indus.&Occ.-non-agricultural wage and salary workers,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_HHTYPE,Household-type of household,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_LIVQRT,Household-living quarters,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_PARENT,Demographic-line number,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_FERNTP,Earnings-family earnings top coded,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,HXTELHHD,Household-telephone in household (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXLOSTIM,"Labor Force-lost time, time off from work (allocation flag)",,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_TELINT,Household-telephone interview acceptable,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,HXTELCNT,Household-number of contacts (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_RESPNM,Household-line no. hhld resp.,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXRRP,Demographic-relationship to ref person (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,HG_REG,Geography-region,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_PFHHAG,Demographic-age,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_DTIND,Indus.&Occ.-detailed industry code,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_HRLYWK,Earnings-hourly wage,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_VETWGT,Weight-veteran's weight,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_UNCOV,Earnings-union/employee association contract covering,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXUNMEM,Earnings-labor union membership (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_FTABS,Labor Force-hours worked/week,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_FAMWGT,Weight-family weight,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXINTEND,Labor Force-intend to look for work (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,HXSTATUS,"Household-status change, replacement (allocation flag)",,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_INTRV1,Household-interviewer code,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_INTRV2,Household-interviewer code,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_WHENLJ,Labor Force-last work full-time job lasting 2+ weeks,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_INTRV3,Household-interviewer code,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXFTREAS,Labor Force-hours usually worked/week (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_MIS,Household-month in sample,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_NLFREA,Labor Force-current activity/reason,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_HGA,"Demographic-highest dgree, grade completed",,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,A_HGC,Grade Completed?,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_TYPERP,Household-type of reference person,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXFTPT,School Enrollment-f/t or p/t student (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,HXSEASON,Household-seasonal status (allocation flag),,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_TYPEBC,Household-type B/C,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,H_FARM,Household-farm/nonfarm,,int,N/A,0,,1980s
cps/basic/may,1989,May 1989 Current Population Survey: Basic Monthly,AXLFSR,Labor Force-labor force status recode (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,for,Census API FIPS 'for' clause,Census API Geography Specification,fips-for,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,in,Census API FIPS 'in' clause,Census API Geography Specification,fips-in,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,ucgid,Uniform Census Geography Identifier clause,Census API Geography Specification,ucgid,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HG_FIPS,Geography-FIPS state code,,,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXWHYNL,Labor Force-reasons not looking for work (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_UNTYPE,Labor Force-reason,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TENURE,Household-tenure,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXWHYNA,Labor Force-why not (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_ENRLW,School Enrollment-enrolled/attending an inst. of educ.,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXLIVQRT,Household-living quarters (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFFTPT,Labor Force-full-time/part-time status,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXMAJACT,Labor Force-activities last week (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_AGE,Demographic-age,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXHSCOL,School Enrollment-institution (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXPARENT,Demographic-parent's line number (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXHGC,Allocation Flag for A_HGC,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_OCC,Indus.&Occ.-(main job)occupation code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FAMNUM,Demographic-family number,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_CLSWKR,Indus.&Occ.-class of worker,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXHGA,"Demographic-highest deg., grade completed (allocation flag)",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_HRSCHK,Labor Force-interviewer check,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_CHKWJ,Indus.&Occ.-interviewer check item,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HG_CMSA,Geography-CMSA code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_EXPLF,Labor Force-employment status,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FTLF,Labor Force-f/t labor force,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_HRS1,Labor Force-total hours worked,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXUSLHRS,Earnings-hours/week worked (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_RACE,Demographic-race,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MJOCC,Indus.&Occ.-major occupation code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_OVRTIM,Labor Force-overtime worked,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXFTABS,Labor Force-hours worked/week (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXPAYABS,Labor Force-paid absences (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_ID,Household-unique household identifier,,string,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXCLSWKR,Indus.&Occ.-class of worker (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXTELAVL,Household-telephone available (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXVET,Demographic-veteran status (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXHHNUM,Household-household number (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_USLFT,Labor Force-hours usually worked/week,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WKSCH,Labor Force-time worked/lost,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_HSCOL,School Enrollment-institution,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFREL,Demographic-primary family relationship,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXRACE,Demographic-race (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_ANYWK,Labor Force-work,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_EMP,Labor Force-employed persons,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TIMINT,Household-time of interview,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXWKSLK,Labor Force-number of weeks laid off (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TYPINT,Household-type interview,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXMTHD,Labor Force-attempts to look for work (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_LKFTPT,Labor Force-full-time/part-time,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXJOBABS,Labor Force-absence from job (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXHRSCHK,Labor Force-interviewer check (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXLINENO,Demographic-line number (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_METSTA,Geography-metropolitan/non-metropolitan,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXOCCINT,Household-unit occupancy (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_SEX,Demographic-sex,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFNOCD,Demographic-# of children < 18,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_DAYCMP,Household-day interview complete,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HG_MSSZ,Geography-MSA size,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_FAMINC,Household-family income,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXHRSPAY,Earnings-hourly earnings (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFSIZE,Demographic-size,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_MONTH,Household-month of survey,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_DTOCC,Indus.&Occ.-detailed occupation code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXTIMINT,Household-time of interview (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYNA,Labor Force-why not,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXAVAIL,Labor Force-available job (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_AG_NA,"Indus.&Occ.-agriculture, non-agriculture",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXLKWK,Labor Force-looking for work (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXENRLW,School Enrollment-enrolled/attend a school(allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_ERNEL,Earnings-eligibility,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_CPSCHK,Household-interviewer check item,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFPRCD,Demographic-children < 18 in primary family,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TELAVL,Household-telephone available,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WKSTAT,Labor Force-full/part-time status,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXAREASN,Household-reason (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MTHD6,Labor Force-nothing,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MTHD5,"Labor Force-placed, answered ADS",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_LFESF,"Labor Force-labor force, earner status (female)",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FAMREL,Demographic-family relationship,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFNOEM,Labor Force-number of employed,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MTHD7,Labor Force-other,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MTHD2,Labor Force-private emp. agency,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXTELINT,Household-telephone interview acceptable (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MTHD1,Labor Force-public employment agency,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_LFESM,"Labor Force-labor force, earner status (male)",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MTHD4,Labor Force-friends/relatives,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXRESPNM,Household-line no. hhld resp. (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MTHD3,Labor Force-employer,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_CIVLF,Labor Force-civilian labor force,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_ABSREA,"Labor Force-reasons for absence, pay status",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_LOSTIM,"Labor Force-lost time, time off from work",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WANTJB,Labor Force-want regular job,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_RECTYP,Demographic-record type,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_EARNRT,Earnings-interviewer check item,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HG_MSAC,Geography-FIPS code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXTYPEBC,Household-type b/c (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HG_MSAR,Geography-rank,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFNOUN,Labor Force-number of unemployed,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_RRP,Demographic-relationship to reference person,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYLK,Labor Force-reasons why looking for work,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FTPT,School Enrollment-f/t or p/t student,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXORIGIN,Demographic-origin (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFWS,Labor Force-wage and salary,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXWHYLK,Labor Force-reasons why looking for work (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_LFSR,Labor Force-labor force status recode,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HG_MSAS,Geography-MSA status,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXNLFLJ,Labor Force-work for pay (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_FTREAS,Labor Force-hours usually worked/week,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXOCC,Indus.&Occ.-occupation (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_EXPRRP,Demographic-expanded relationship code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_INTEND,Labor Force-intend to look for work,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_SEASON,Household-seasonal status,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_STATUS,Household-status change,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_TYPE,Household-household type,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXWHENLJ,Labor Force-last work f/t job 2+ weeks (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXSPOUSE,Demographic-spouse's line number (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXAGE,Demographic-age (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXHRLYWK,Earnings-hourly wage (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXTENURE,Household-tenure (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_MARITL,Demographic-marital status,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_PFNOER,Earnings-number of earners,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_REORGN,Demographic-origin,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_IND,Indus.&Occ.-(main job)industry code,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HG_PMSA,Geography-PMSA rank,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_WHYLFT,Labor Force-reason for leaving,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_ERNLWT,Weight-earnings/not in labor force weight,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXDAYCMP,Household-day interview complete (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_LINENO,Demographic-line number,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_JOBABS,Labor Force-absence from job,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXMARITL,Demographic-marital status (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXCPSCHK,Household-interviewer check item (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXLKFTPT,Labor Force-full-time/part-time (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXSEX,Demographic-sex (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_NUMFAM,Household-number of families,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_ENRCHK,School Enrollment-interviewer check item,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_AVAIL,Labor Force-available job,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_NAGPWS,Labor Force-non-agricultural private wage & salary workers,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_PRSCNT,Household-number of contacts,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,H_NUMPER,Household-number of persons,,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_EMPHRS,"Labor Force-reasons, hours",,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,HXARACE,Household-race (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,AXUNCOV,Earnings-union/employee assoc. contract (allocation flag),,int,N/A,0,,1980s
cps/basic/nov,1989,Nov 1989 Current Population Survey: Basic Monthly,A_NLFROT,Labor Force-interviewer check item,,int,N/A,0,,1980s
